UniqueID,Phylum,Subphylum,Class,Order,Family,Genus,Species,Taxonomy,Circumference_cm,DBH_cm,Basal_area_m2,CaCo_index,Foliage_projective_cover ,Canopy_height_first_m,Canopy_height_second_m,Stage_Development,Seed_density,Year_sampling,Month_Sampling,Season_sampling,Site,Area,Plot,TreeID
Flora_CRN_584,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,21,6.687898089,0.035129244,82.75,94.33,12.1,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK17,11.2
Flora_CRN_585,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,21,6.687898089,0.035129244,82.75,94.33,12.1,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK17,11.3
Flora_CRN_586,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,32,10.1910828,0.081569946,82.75,94.33,12.1,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK17,11.4
Flora_CRN_587,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,10,3.184713376,0.007965815,82.75,94.33,12.1,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK17,12
Flora_CRN_588,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,48,15.2866242,0.183532379,82.75,94.33,12.1,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK17,12.1
Flora_CRN_589,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,43,13.69426752,0.14728792,82.75,94.33,12.1,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK17,12.2
Flora_CRN_590,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,29,9.23566879,0.066992505,82.75,94.33,12.1,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK17,12.3
Flora_CRN_591,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,29,9.23566879,0.066992505,82.75,94.33,12.1,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK17,12.4
Flora_CRN_592,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,60,19.10828025,0.286769341,82.75,94.33,12.1,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK17,13
Flora_CRN_593,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,39,12.42038217,0.121160047,82.75,94.33,12.1,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK17,14
Flora_CRN_594,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,50,15.92356688,0.199145376,82.75,94.33,12.1,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK17,15
Flora_CRN_595,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,24,7.643312102,0.045883095,82.75,94.33,12.1,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK17,16
Flora_CRN_596,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,36,11.46496815,0.103236963,82.75,94.33,12.1,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK17,17.1
Flora_CRN_597,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,33,10.50955414,0.086747726,82.75,94.33,12.1,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK17,17.2
Flora_CRN_598,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,30,9.554140127,0.071692335,82.75,94.33,12.1,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK17,17.3
Flora_CRN_599,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,28,8.917197452,0.06245199,82.75,94.33,12.1,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK17,17.4
Flora_CRN_600,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,33,10.50955414,0.086747726,82.75,94.33,12.1,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK17,18
Flora_CRN_601,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,26,8.280254777,0.05384891,82.75,94.33,12.1,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK17,19
Flora_CRN_602,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,42,13.37579618,0.140516977,84.66,95,10,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK18,1
Flora_CRN_603,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,36,11.46496815,0.103236963,84.66,95,10,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK18,2.1
Flora_CRN_604,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,90,28.66242038,0.645231018,84.66,95,10,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK18,2.2
Flora_CRN_605,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,33,10.50955414,0.086747726,84.66,95,10,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK18,3
Flora_CRN_606,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,9,2.866242038,0.00645231,84.66,95,10,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK18,4
Flora_CRN_607,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,33,10.50955414,0.086747726,84.66,95,10,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK18,5
Flora_CRN_608,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,15,4.777070064,0.017923084,84.66,95,10,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK18,6
Flora_CRN_609,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,51,16.24203822,0.207190849,84.66,95,10,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK18,7.1
Flora_CRN_610,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,45,14.33121019,0.161307755,84.66,95,10,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK18,7.2
Flora_CRN_611,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Rhizophora apiculata,55,17.51592357,0.240965905,84.66,95,10,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK18,8
Flora_CRN_612,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,45,14.33121019,0.161307755,84.66,95,10,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK18,9
Flora_CRN_613,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,33,10.50955414,0.086747726,84.66,95,10,NO,Mature,NO,2019,September,Before rainy season,Likupang,Reference Forest,LK18,10
Flora_CRN_617,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,NO,NO,NO,73.93,71.3,10.7,NO,Seedlings,2,2019,September,Before rainy season,Likupang,Monoculture Reforestation,LKA,NO
Flora_CRN_618,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora apiculata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora apiculata,NO,NO,NO,73.93,71.3,10.7,NO,Seedlings,2,2019,September,Before rainy season,Likupang,Monoculture Reforestation,LKA,NO
Flora_CRN_619,Tracheophyta,Spermatophytina,Magnolopsida,Sapindales,Meliacee,Xylocarpus,Xylocarpus granatum,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Sapindales; f__Meliacee; g__Xylocarpus; s__Xylocarpus granatum,NO,NO,NO,73.93,71.3,10.7,NO,Seedlings,1,2019,September,Before rainy season,Likupang,Monoculture Reforestation,LKA,NO
Flora_CRN_620,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,NO,NO,NO,77.69,57.3,10.9,NO,Seedlings,2,2019,September,Before rainy season,Likupang,Monoculture Reforestation,LKB,NO
Flora_CRN_621,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,NO,NO,NO,77.69,57.3,10.9,NO,Seedlings,6,2019,September,Before rainy season,Likupang,Monoculture Reforestation,LKB,NO
Flora_CRN_622,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,NO,NO,NO,80.4,65.7,10.6,NO,Seedlings,1,2019,September,Before rainy season,Likupang,Monoculture Reforestation,LKC,NO
Flora_CRN_623,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,NO,NO,NO,43.37,43.4,7.45,NO,Seedlings,1,2019,September,Before rainy season,Likupang,Monoculture Reforestation,LK4,NO
Flora_CRN_624,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,NO,NO,NO,84.76,51.67,10.11,NO,Seedlings,1,2019,September,Before rainy season,Likupang,Monoculture Reforestation,LK5,NO
Flora_CRN_625,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,NO,NO,NO,61.5,43.3,7.24,NO,Seedlings,3,2019,September,Before rainy season,Likupang,Monoculture Reforestation,LK6,NO
Flora_CRN_626,Tracheophyta,Spermatophytina,Magnolopsida,Sapindales,Meliacee,Xylocarpus,Xylocarpus granatum,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Sapindales; f__Meliacee; g__Xylocarpus; s__Xylocarpus granatum,NO,NO,NO,83.47,79,16.5,7.2,Seedlings,1,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK7,NO
Flora_CRN_627,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,NO,NO,NO,83.47,79,16.5,7.2,Seedlings,5,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK7,NO
Flora_CRN_628,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,NO,NO,NO,83.47,79,16.5,7.2,Seedlings,4,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK7,NO
Flora_CRN_629,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,NO,NO,NO,83.47,79,16.5,7.2,Seedlings,5,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK7,NO
Flora_CRN_630,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,NO,NO,NO,73.48,46.67,11.9,7.15,Seedlings,3,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK9,NO
Flora_CRN_631,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,NO,NO,NO,73.48,46.67,11.9,7.15,Seedlings,15,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK9,NO
Flora_CRN_632,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,NO,NO,NO,73.48,46.67,11.9,7.15,Seedlings,5,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK9,NO
Flora_CRN_633,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,NO,NO,NO,73.48,46.67,11.9,7.15,Seedlings,3,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK9,NO
Flora_CRN_634,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,NO,NO,NO,82.8,92.67,13.4,11.1,Seedlings,2,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK10,NO
Flora_CRN_635,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,NO,NO,NO,82.8,92.67,13.4,11.1,Seedlings,5,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK10,NO
Flora_CRN_636,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,NO,NO,NO,82.8,92.67,13.4,11.1,Seedlings,9,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK10,NO
Flora_CRN_637,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,NO,NO,NO,74.42,78.3,16.43,NO,Seedlings,5,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK11,NO
Flora_CRN_638,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,NO,NO,NO,74.42,78.3,16.43,NO,Seedlings,9,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK11,NO
Flora_CRN_639,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,NO,NO,NO,74.42,78.3,16.43,NO,Seedlings,6,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK11,NO
Flora_CRN_640,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,NO,NO,NO,72.82,78.3,11.4,NO,Seedlings,5,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK12,NO
Flora_CRN_641,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,NO,NO,NO,72.82,78.3,11.4,NO,Seedlings,7,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK12,NO
Flora_CRN_642,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,NO,NO,NO,72.82,78.3,11.4,NO,Seedlings,18,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK12,NO
Flora_CRN_643,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora mucronata,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Rhizophora; s__Rhizophora mucronata,NO,NO,NO,72.82,78.3,11.4,NO,Seedlings,17,2019,September,Before rainy season,Likupang,Mixed Species Regeneration,LK12,NO
Flora_CRN_644,Tracheophyta,Spermatophytina,Magnolopsida,Lamiales,Anchantacee,Avicennia,Avicennia marina,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Lamiales; f__Anchantacee; g__Avicennia; s__Avicennia marina,NO,NO,NO,89.36,92,17.61,NO,Seedlings,1,2019,September,Before rainy season,Likupang,Reference Forest,LK13,NO
Flora_CRN_645,Tracheophyta,Spermatophytina,Magnolopsida,Malpighiales,Rhizophoraceae,Bruguiera,Bruguiera gymnorrhiza,k__Virdiplantae; p__Tracheophyta; c__Magnolopsida; o__Malpighiales; f__Rhizophoraceae; g__Bruguiera; s__Bruguiera gymnorrhiza,NO,NO,NO,82.52,53.3,13.1,NO,Seedlings,1,2019,September,Before rainy season,Likupang,Reference Forest,LK14,NO
